datetime,hora,temp_ar,umidade,radiacao,vento_vel,precipitacao,pressao,hora_num,mes
2023-01-01 21:00:00,21:00,19.6,96.0,6.9,1.4,1.2,921.5,21,1
2023-01-01 22:00:00,22:00,19.5,97.0,4.833333333333334,1.7,0.4,922.0,22,1
2023-01-01 23:00:00,23:00,19.5,99.0,2.7666666666666666,1.7,0.0,923.0,23,1
2023-01-02 00:00:00,00:00,19.5,100.0,0.7,3.1,0.0,923.4,0,1
2023-01-02 01:00:00,01:00,19.6,99.0,10.344444444444443,2.5,0.0,923.3,1,1
2023-01-02 02:00:00,02:00,19.6,98.0,19.988888888888887,2.6,0.0,922.6,2,1
2023-01-02 03:00:00,03:00,19.6,98.0,29.63333333333333,2.3,0.0,921.9,3,1
2023-01-02 04:00:00,04:00,19.6,98.0,39.27777777777778,2.5,0.0,921.8,4,1
2023-01-02 05:00:00,05:00,19.7,98.0,48.92222222222222,2.2,0.0,921.1,5,1
2023-01-02 06:00:00,06:00,19.5,98.0,58.56666666666666,2.5,0.0,921.1,6,1
2023-01-02 07:00:00,07:00,19.4,98.0,68.21111111111111,3.0,0.6,920.9,7,1
2023-01-02 08:00:00,08:00,19.2,98.0,77.85555555555555,3.0,0.0,921.3,8,1
2023-01-02 09:00:00,09:00,19.3,99.0,87.5,3.1,0.0,922.0,9,1
2023-01-02 10:00:00,10:00,19.6,98.5,285.15,2.85,0.1,922.75,10,1
2023-01-02 11:00:00,11:00,19.9,98.0,482.8,2.6,0.2,923.5,11,1
2023-01-02 12:00:00,12:00,21.0,93.0,1085.2,3.4,0.0,923.4,12,1
2023-01-02 13:00:00,13:00,22.2,86.0,1438.2,3.5,0.0,923.1,13,1
2023-01-02 14:00:00,14:00,23.9,76.0,2167.3,3.9,0.0,922.7,14,1
2023-01-02 15:00:00,15:00,25.5,69.0,2003.3,3.6,0.0,921.8,15,1
2023-01-02 16:00:00,16:00,26.3,62.0,3387.2,3.9,0.0,921.0,16,1
2023-01-02 17:00:00,17:00,25.6,63.0,2013.8,3.8,0.0,919.9,17,1
2023-01-02 18:00:00,18:00,25.5,68.0,1787.9,3.1,0.0,919.4,18,1
2023-01-02 19:00:00,19:00,24.4,71.0,857.6,3.3,0.0,919.7,19,1
2023-01-02 20:00:00,20:00,23.7,74.0,581.4,3.2,0.0,920.2,20,1
2023-01-02 21:00:00,21:00,22.5,78.0,69.1,2.5,0.0,920.6,21,1
2023-01-02 22:00:00,22:00,21.5,82.0,114.84285714285713,2.8,0.0,921.5,22,1
2023-01-02 23:00:00,23:00,20.4,88.0,160.5857142857143,4.0,0.0,922.2,23,1
2023-01-03 00:00:00,00:00,19.9,92.0,206.32857142857142,3.5,0.0,922.4,0,1
2023-01-03 01:00:00,01:00,19.9,93.0,252.07142857142856,4.0,0.0,922.5,1,1
2023-01-03 02:00:00,02:00,19.6,92.0,297.8142857142857,3.3,0.0,922.1,2,1
2023-01-03 03:00:00,03:00,19.2,94.0,343.5571428571428,2.8,0.0,921.5,3,1
2023-01-03 04:00:00,04:00,19.1,95.0,389.29999999999995,2.8,0.0,920.8,4,1
2023-01-03 05:00:00,05:00,19.414285714285715,94.14285714285714,435.0428571428571,2.9285714285714284,0.0,921.1285714285714,5,1
2023-01-03 06:00:00,06:00,19.72857142857143,93.28571428571429,480.7857142857142,3.057142857142857,0.0,921.4571428571428,6,1
2023-01-03 07:00:00,07:00,20.042857142857144,92.42857142857143,526.5285714285714,3.185714285714286,0.0,921.7857142857142,7,1
2023-01-03 08:00:00,08:00,20.357142857142858,91.57142857142857,572.2714285714285,3.314285714285714,0.0,922.1142857142858,8,1
2023-01-03 09:00:00,09:00,20.67142857142857,90.71428571428571,618.0142857142857,3.442857142857143,0.0,922.4428571428572,9,1
2023-01-03 10:00:00,10:00,20.985714285714288,89.85714285714286,663.7571428571429,3.5714285714285716,0.0,922.7714285714286,10,1
2023-01-03 11:00:00,11:00,21.3,89.0,709.5,3.7,0.0,923.1,11,1
2023-01-03 12:00:00,12:00,22.8,80.0,1264.7,3.5,0.0,923.3,12,1
2023-01-03 13:00:00,13:00,24.3,75.0,1758.6,3.7,0.0,923.2,13,1
2023-01-03 14:00:00,14:00,23.5,75.0,1987.6,3.8,0.0,923.3,14,1
2023-01-03 15:00:00,15:00,25.6,66.0,3150.5,3.0,0.0,922.6,15,1
2023-01-03 16:00:00,16:00,25.1,66.0,2501.6,3.1,0.0,921.7,16,1
2023-01-03 17:00:00,17:00,27.2,58.0,2484.3,2.9,0.0,920.7,17,1
2023-01-03 18:00:00,18:00,27.4,54.0,2616.8,3.2,0.0,920.0,18,1
2023-01-03 19:00:00,19:00,26.5,63.0,1868.9,3.4,0.0,920.0,19,1
2023-01-03 20:00:00,20:00,24.6,71.0,695.1,4.2,0.0,920.1,20,1
2023-01-03 21:00:00,21:00,22.7,83.0,45.8,3.7,0.0,920.7,21,1
2023-01-03 22:00:00,22:00,21.9,86.0,51.858333333333334,4.1,0.0,921.2,22,1
2023-01-03 23:00:00,23:00,21.4,87.0,57.916666666666664,3.5,0.0,922.4,23,1
2023-01-04 00:00:00,00:00,20.5,90.0,63.974999999999994,3.1,0.0,923.3,0,1
2023-01-04 01:00:00,01:00,20.1,92.0,70.03333333333333,3.5,0.0,923.1,1,1
2023-01-04 02:00:00,02:00,20.2,93.0,76.09166666666667,2.5,0.0,922.8,2,1
2023-01-04 03:00:00,03:00,19.8,95.0,82.15,3.9,0.0,922.2,3,1
2023-01-04 04:00:00,04:00,19.3,94.0,88.20833333333333,2.9,0.0,921.5,4,1
2023-01-04 05:00:00,05:00,19.1,95.0,94.26666666666667,2.9,0.0,921.2,5,1
2023-01-04 06:00:00,06:00,19.2,95.0,100.32499999999999,3.1,0.0,921.0,6,1
2023-01-04 07:00:00,07:00,18.9,96.0,106.38333333333333,2.9,0.0,921.2,7,1
2023-01-04 08:00:00,08:00,18.9,95.0,112.44166666666666,3.0,0.0,921.8,8,1
2023-01-04 09:00:00,09:00,18.9,96.0,118.5,3.4,0.0,922.4,9,1
2023-01-04 10:00:00,10:00,20.9,86.0,825.7,3.1,0.0,922.8,10,1
2023-01-04 11:00:00,11:00,22.5,72.0,1851.8,3.8,0.0,923.4,11,1
2023-01-04 12:00:00,12:00,24.8,63.0,2619.9,2.9,0.0,923.8,12,1
2023-01-04 13:00:00,13:00,26.1,56.0,3234.1,3.4,0.0,923.6,13,1
2023-01-04 14:00:00,14:00,26.5,57.0,3671.8,3.2,0.0,923.4,14,1
2023-01-04 15:00:00,15:00,27.2,56.0,3082.1,2.3,0.0,922.8,15,1
2023-01-04 16:00:00,16:00,27.9,54.0,3164.1,2.7,0.0,921.9,16,1
2023-01-04 17:00:00,17:00,28.2,49.0,3183.9,3.0,0.0,921.2,17,1
2023-01-04 18:00:00,18:00,27.9,51.0,2470.0,2.8,0.0,920.8,18,1
2023-01-04 19:00:00,19:00,26.9,53.0,1390.6,3.5,0.0,920.7,19,1
2023-01-04 20:00:00,20:00,25.9,55.0,927.6,3.3,0.0,920.6,20,1
2023-01-04 21:00:00,21:00,23.5,69.0,164.7,3.5,0.0,921.1,21,1
2023-01-04 22:00:00,22:00,21.8,81.0,164.125,3.5,0.0,921.4,22,1
2023-01-04 23:00:00,23:00,20.9,87.0,163.54999999999998,3.6,0.0,922.2,23,1
2023-01-05 00:00:00,00:00,20.7,88.0,162.975,4.5,0.0,922.5,0,1
2023-01-05 01:00:00,01:00,20.3,89.0,162.4,3.7,0.0,922.8,1,1
2023-01-05 02:00:00,02:00,19.6,91.0,161.825,4.4,0.0,922.3,2,1
2023-01-05 03:00:00,03:00,19.2,93.0,161.25,2.6,0.0,921.9,3,1
2023-01-05 04:00:00,04:00,19.6,93.0,160.675,3.4,0.0,921.4,4,1
2023-01-05 05:00:00,05:00,19.3,93.0,160.1,3.5,0.0,921.2,5,1
2023-01-05 06:00:00,06:00,19.1,93.0,159.525,3.3,0.0,921.3,6,1
2023-01-05 07:00:00,07:00,19.0,94.0,158.95000000000002,2.4,0.0,921.5,7,1
2023-01-05 08:00:00,08:00,18.6,94.0,158.375,2.6,0.0,922.0,8,1
2023-01-05 09:00:00,09:00,19.3,94.0,157.8,2.8,0.0,922.3,9,1
2023-01-05 10:00:00,10:00,21.4,83.0,987.5,2.7,0.0,922.9,10,1
2023-01-05 11:00:00,11:00,23.3,70.0,1859.5,3.2,0.0,923.6,11,1
2023-01-05 12:00:00,12:00,25.2,63.0,2695.3,3.7,0.0,923.8,12,1
2023-01-05 13:00:00,13:00,26.1,56.0,3098.9,3.9,0.0,923.8,13,1
2023-01-05 14:00:00,14:00,27.5,51.0,3962.2,3.7,0.0,923.2,14,1
2023-01-05 15:00:00,15:00,27.7,46.0,3847.8,2.7,0.0,922.8,15,1
2023-01-05 16:00:00,16:00,28.7,42.0,3863.1,2.8,0.0,922.2,16,1
2023-01-05 17:00:00,17:00,29.1,45.0,2375.3,2.3,0.0,921.3,17,1
2023-01-05 18:00:00,18:00,28.0,44.0,2417.7,2.3,0.0,920.6,18,1
2023-01-05 19:00:00,19:00,27.2,48.0,1324.6,3.5,0.0,920.3,19,1
2023-01-05 20:00:00,20:00,26.6,54.0,799.6,2.7,0.0,920.3,20,1
2023-01-05 21:00:00,21:00,24.2,65.0,157.0,2.9,0.0,920.6,21,1
2023-01-05 22:00:00,22:00,22.5,76.0,151.18333333333334,4.2,0.0,921.1,22,1
2023-01-05 23:00:00,23:00,21.2,84.0,145.36666666666667,3.8,0.0,921.8,23,1
2023-01-06 00:00:00,00:00,20.4,88.0,139.55,3.2,0.0,922.4,0,1
2023-01-06 01:00:00,01:00,19.9,89.0,133.73333333333335,2.9,0.0,922.8,1,1
2023-01-06 02:00:00,02:00,19.5,91.0,127.91666666666667,3.3,0.0,922.7,2,1
2023-01-06 03:00:00,03:00,19.4,91.0,122.1,3.8,0.0,922.0,3,1
2023-01-06 04:00:00,04:00,19.5,89.0,116.28333333333333,3.7,0.0,921.7,4,1
2023-01-06 05:00:00,05:00,19.5,90.0,110.46666666666667,3.9,0.0,921.5,5,1
2023-01-06 06:00:00,06:00,19.5,90.0,104.65,3.5,0.0,921.4,6,1
2023-01-06 07:00:00,07:00,19.4,90.0,98.83333333333334,3.9,0.0,921.7,7,1
2023-01-06 08:00:00,08:00,19.1,92.0,93.01666666666667,4.2,0.0,922.1,8,1
2023-01-06 09:00:00,09:00,19.6,91.0,87.2,4.0,0.0,922.8,9,1
2023-01-06 10:00:00,10:00,21.0,84.0,686.1,4.1,0.0,923.5,10,1
2023-01-06 11:00:00,11:00,23.1,72.0,1859.8,3.7,0.0,923.9,11,1
2023-01-06 12:00:00,12:00,24.7,65.0,2642.3,3.8,0.0,923.9,12,1
2023-01-06 13:00:00,13:00,26.1,61.0,3160.6,3.8,0.0,923.9,13,1
2023-01-06 14:00:00,14:00,26.8,56.0,3449.1,3.5,0.0,923.5,14,1
2023-01-06 15:00:00,15:00,27.3,50.0,3686.4,2.8,0.0,922.9,15,1
2023-01-06 16:00:00,16:00,29.6,47.0,3291.6,2.0,0.0,922.1,16,1
2023-01-06 17:00:00,17:00,27.4,54.0,1092.4,2.3,0.0,921.5,17,1
2023-01-06 18:00:00,18:00,28.6,48.0,1752.4,1.8,0.0,921.0,18,1
2023-01-06 19:00:00,19:00,28.2,50.0,1562.0,1.8,0.0,920.8,19,1
2023-01-06 20:00:00,20:00,27.0,57.0,999.9,3.3,0.0,921.1,20,1
2023-01-06 21:00:00,21:00,24.0,72.0,179.5,3.6,0.0,921.4,21,1
2023-01-06 22:00:00,22:00,22.4,81.0,208.76153846153846,2.0,0.0,922.1,22,1
2023-01-06 23:00:00,23:00,21.4,85.0,238.02307692307693,4.1,0.0,922.7,23,1
2023-01-07 00:00:00,00:00,21.2,88.0,267.2846153846154,4.1,0.0,923.3,0,1
2023-01-07 01:00:00,01:00,21.0,88.0,296.54615384615386,3.6,0.0,923.6,1,1
2023-01-07 02:00:00,02:00,20.6,88.0,325.8076923076923,3.0,0.0,923.7,2,1
2023-01-07 03:00:00,03:00,19.6,90.0,355.0692307692308,2.2,0.0,923.2,3,1
2023-01-07 04:00:00,04:00,19.3,93.0,384.3307692307692,2.8,0.0,922.9,4,1
2023-01-07 05:00:00,05:00,19.0,94.0,413.5923076923077,2.3,0.0,922.8,5,1
2023-01-07 06:00:00,06:00,18.8,95.0,442.8538461538462,2.0,0.0,922.6,6,1
2023-01-07 07:00:00,07:00,18.9,95.0,472.11538461538464,3.3,0.0,922.6,7,1
2023-01-07 08:00:00,08:00,19.333333333333332,92.66666666666667,501.3769230769231,3.533333333333333,0.0,923.2,8,1
2023-01-07 09:00:00,09:00,19.766666666666666,90.33333333333333,530.6384615384616,3.7666666666666666,0.0,923.8,9,1
2023-01-07 10:00:00,10:00,20.2,88.0,559.9,4.0,0.0,924.4,10,1
2023-01-07 11:00:00,11:00,22.3,76.0,1605.6,4.1,0.0,924.7,11,1
2023-01-07 12:00:00,12:00,24.7,67.0,2349.0,3.8,0.0,925.2,12,1
2023-01-07 13:00:00,13:00,25.2,61.0,2690.4,3.6,0.0,924.8,13,1
2023-01-07 14:00:00,14:00,26.8,51.0,3145.0,3.5,0.0,924.6,14,1
2023-01-07 15:00:00,15:00,27.7,51.0,2378.6,3.6,0.0,924.0,15,1
2023-01-07 16:00:00,16:00,27.9,53.0,2664.4,3.4,0.0,923.5,16,1
2023-01-07 17:00:00,17:00,28.7,45.0,3185.9,2.8,0.0,922.5,17,1
2023-01-07 18:00:00,18:00,28.6,42.0,2863.7,2.3,0.0,921.8,18,1
2023-01-07 19:00:00,19:00,27.2,49.0,1949.4,1.7,0.0,921.3,19,1
2023-01-07 20:00:00,20:00,26.2,54.0,1023.3,2.7,0.0,921.5,20,1
2023-01-07 21:00:00,21:00,23.9,68.0,174.9,3.3,0.0,922.0,21,1
2023-01-07 22:00:00,22:00,22.0,80.0,167.90833333333333,3.3,0.0,922.5,22,1
2023-01-07 23:00:00,23:00,20.6,85.0,160.91666666666669,2.6,0.0,923.0,23,1
2023-01-08 00:00:00,00:00,19.7,87.0,153.925,3.3,0.0,923.5,0,1
2023-01-08 01:00:00,01:00,19.1,90.0,146.93333333333334,4.0,0.0,923.7,1,1
2023-01-08 02:00:00,02:00,18.9,90.0,139.94166666666666,3.5,0.0,923.3,2,1
2023-01-08 03:00:00,03:00,18.8,89.0,132.95,3.2,0.0,923.0,3,1
2023-01-08 04:00:00,04:00,18.4,92.0,125.95833333333334,2.8,0.0,922.8,4,1
2023-01-08 05:00:00,05:00,17.8,93.0,118.96666666666667,1.9,0.0,922.7,5,1
2023-01-08 06:00:00,06:00,17.8,93.0,111.975,3.3,0.0,922.5,6,1
2023-01-08 07:00:00,07:00,17.7,93.0,104.98333333333333,2.7,0.0,922.6,7,1
2023-01-08 08:00:00,08:00,17.7,94.0,97.99166666666666,2.7,0.0,922.8,8,1
2023-01-08 09:00:00,09:00,18.2,95.0,91.0,2.7,0.0,923.2,9,1
2023-01-08 10:00:00,10:00,19.4,91.0,769.7,3.4,0.0,923.8,10,1
2023-01-08 11:00:00,11:00,21.9,75.0,1637.9,4.1,0.0,924.2,11,1
2023-01-08 12:00:00,12:00,23.8,67.0,2644.5,3.8,0.0,924.4,12,1
2023-01-08 13:00:00,13:00,26.2,56.0,3082.6,3.9,0.0,924.3,13,1
2023-01-08 14:00:00,14:00,26.8,54.0,3529.9,3.4,0.0,924.1,14,1
2023-01-08 15:00:00,15:00,27.4,48.0,3289.7,3.2,0.0,923.6,15,1
2023-01-08 16:00:00,16:00,28.1,48.0,3301.1,1.8,0.0,922.7,16,1
2023-01-08 17:00:00,17:00,27.8,50.0,2250.9,3.0,0.0,922.1,17,1
2023-01-08 18:00:00,18:00,28.3,46.0,2221.7,2.4,0.0,921.5,18,1
2023-01-08 19:00:00,19:00,27.5,50.0,1870.7,1.6,0.0,921.3,19,1
2023-01-08 20:00:00,20:00,25.4,59.0,1111.7,2.7,0.0,921.5,20,1
2023-01-08 21:00:00,21:00,23.2,71.0,182.8,3.8,0.0,922.1,21,1
2023-01-08 22:00:00,22:00,21.6,80.0,178.94166666666666,3.9,0.0,922.7,22,1
2023-01-08 23:00:00,23:00,20.9,85.0,175.08333333333334,3.7,0.0,923.4,23,1
2023-01-09 00:00:00,00:00,20.0,87.0,171.22500000000002,4.0,0.0,923.8,0,1
2023-01-09 01:00:00,01:00,19.7,88.0,167.36666666666667,4.0,0.0,924.0,1,1
2023-01-09 02:00:00,02:00,19.2,91.0,163.50833333333333,3.2,0.0,923.7,2,1
2023-01-09 03:00:00,03:00,18.9,93.0,159.65,2.5,0.0,923.1,3,1
2023-01-09 04:00:00,04:00,18.6,94.0,155.79166666666669,2.3,0.0,922.7,4,1
2023-01-09 05:00:00,05:00,18.5,95.0,151.93333333333334,2.4,0.0,922.4,5,1
2023-01-09 06:00:00,06:00,18.5,95.0,148.075,2.3,0.0,922.3,6,1
2023-01-09 07:00:00,07:00,18.5,94.0,144.21666666666667,1.7,0.0,922.7,7,1
2023-01-09 08:00:00,08:00,18.65,95.0,140.35833333333335,2.15,0.0,922.95,8,1
2023-01-09 09:00:00,09:00,18.8,96.0,136.5,2.6,0.0,923.2,9,1
2023-01-09 10:00:00,10:00,20.4,89.0,692.3,3.2,0.0,923.6,10,1
2023-01-09 11:00:00,11:00,21.5,80.0,1272.1,3.6,0.0,924.3,11,1
2023-01-09 12:00:00,12:00,24.5,64.0,2549.9,4.0,0.0,924.4,12,1
2023-01-09 13:00:00,13:00,25.1,59.0,2837.0,3.4,0.0,924.4,13,1
2023-01-09 14:00:00,14:00,27.7,51.0,3472.5,3.4,0.0,923.9,14,1
2023-01-09 15:00:00,15:00,28.4,49.0,3481.7,3.0,0.0,923.4,15,1
2023-01-09 16:00:00,16:00,27.8,46.0,3122.1,2.1,0.0,922.8,16,1
2023-01-09 17:00:00,17:00,29.5,41.0,3073.8,1.5,0.0,921.8,17,1
2023-01-09 18:00:00,18:00,29.0,42.0,2758.7,2.3,0.0,921.2,18,1
2023-01-09 19:00:00,19:00,27.9,45.0,1790.6,2.0,0.0,921.0,19,1
2023-01-09 20:00:00,20:00,26.8,52.0,891.7,1.7,0.0,921.1,20,1
2023-01-09 21:00:00,21:00,23.9,74.0,153.0,3.0,0.0,921.7,21,1
2023-01-09 22:00:00,22:00,22.5,81.0,148.85,3.0,0.0,922.5,22,1
2023-01-09 23:00:00,23:00,21.5,82.0,144.7,2.7,0.0,923.3,23,1
2023-01-10 00:00:00,00:00,20.5,86.0,140.55,4.5,0.0,923.6,0,1
2023-01-10 01:00:00,01:00,20.0,88.0,136.4,3.3,0.0,924.1,1,1
2023-01-10 02:00:00,02:00,19.8,87.0,132.25,2.8,0.0,924.0,2,1
2023-01-10 03:00:00,03:00,20.0,88.0,128.1,2.5,0.0,923.6,3,1
2023-01-10 04:00:00,04:00,19.5,90.0,123.95,2.8,0.0,923.2,4,1
2023-01-10 05:00:00,05:00,19.2,92.0,119.80000000000001,2.6,0.0,922.9,5,1
2023-01-10 06:00:00,06:00,19.1,93.0,115.65,3.5,0.0,922.8,6,1
2023-01-10 07:00:00,07:00,19.0,92.0,111.5,3.4,0.0,922.8,7,1
2023-01-10 08:00:00,08:00,19.15,91.5,107.35,3.3499999999999996,0.0,923.2,8,1
2023-01-10 09:00:00,09:00,19.3,91.0,103.2,3.3,0.0,923.6,9,1
2023-01-10 10:00:00,10:00,20.9,82.0,834.9,3.8,0.0,923.8,10,1
2023-01-10 11:00:00,11:00,22.8,67.0,1802.3,5.1,0.0,924.1,11,1
2023-01-10 12:00:00,12:00,25.2,55.0,2594.9,4.7,0.0,924.2,12,1
2023-01-10 13:00:00,13:00,26.8,47.0,3238.7,4.5,0.0,924.2,13,1
2023-01-10 14:00:00,14:00,27.5,48.0,3638.7,3.3,0.0,923.8,14,1
2023-01-10 15:00:00,15:00,28.8,42.0,3652.4,2.6,0.0,923.2,15,1
2023-01-10 16:00:00,16:00,29.2,42.0,3037.5,1.7,0.0,922.7,16,1
2023-01-10 17:00:00,17:00,28.7,47.0,2297.7,3.8,0.0,922.2,17,1
2023-01-10 18:00:00,18:00,28.4,45.0,2660.4,3.0,0.0,921.7,18,1
2023-01-10 19:00:00,19:00,27.0,51.0,1625.1,3.6,0.0,921.7,19,1
2023-01-10 20:00:00,20:00,26.2,55.0,701.1,3.1,0.0,921.9,20,1
2023-01-10 21:00:00,21:00,23.9,64.0,164.9,3.5,0.0,922.3,21,1
2023-01-10 22:00:00,22:00,22.3,76.0,205.84615384615387,3.5,0.0,923.0,22,1
2023-01-10 23:00:00,23:00,21.6,81.0,246.7923076923077,4.3,0.0,923.6,23,1
2023-01-11 00:00:00,00:00,20.9,85.0,287.7384615384616,3.8,0.0,923.9,0,1
2023-01-11 01:00:00,01:00,20.7,88.0,328.6846153846154,2.5,0.0,924.3,1,1
2023-01-11 02:00:00,02:00,20.0,88.0,369.63076923076926,3.6,0.0,923.7,2,1
2023-01-11 03:00:00,03:00,19.9,90.0,410.5769230769231,2.5,0.0,923.4,3,1
2023-01-11 04:00:00,04:00,19.6,90.0,451.5230769230769,2.7,0.0,923.1,4,1
2023-01-11 05:00:00,05:00,19.1,92.0,492.4692307692309,2.5,0.0,922.9,5,1
2023-01-11 06:00:00,06:00,18.7,94.0,533.4153846153847,1.6,0.0,922.7,6,1
2023-01-11 07:00:00,07:00,18.7,93.0,574.3615384615385,1.9,0.0,922.8,7,1
2023-01-11 08:00:00,08:00,19.599999999999998,90.33333333333333,615.3076923076924,2.1333333333333333,0.0,923.2333333333333,8,1
2023-01-11 09:00:00,09:00,20.5,87.66666666666667,656.2538461538462,2.3666666666666667,0.0,923.6666666666666,9,1
2023-01-11 10:00:00,10:00,21.4,85.0,697.2,2.6,0.0,924.1,10,1
2023-01-11 11:00:00,11:00,23.1,75.0,1654.4,3.4,0.0,924.5,11,1
2023-01-11 12:00:00,12:00,25.2,65.0,2269.1,3.2,0.0,924.5,12,1
2023-01-11 13:00:00,13:00,26.7,58.0,2582.4,3.7,0.0,924.3,13,1
2023-01-11 14:00:00,14:00,27.0,52.0,3415.5,2.7,0.0,923.9,14,1
2023-01-11 15:00:00,15:00,28.5,47.0,3910.7,2.9,0.0,923.3,15,1
2023-01-11 16:00:00,16:00,27.6,49.0,2830.9,2.0,0.0,922.5,16,1
2023-01-11 17:00:00,17:00,28.0,55.0,2025.4,2.0,0.0,922.0,17,1
2023-01-11 18:00:00,18:00,27.9,55.0,1893.7,2.0,0.0,921.4,18,1
2023-01-11 19:00:00,19:00,26.6,61.0,1146.4,2.5,0.0,921.4,19,1
2023-01-11 20:00:00,20:00,25.1,69.0,1105.8,2.7,0.0,921.7,20,1
2023-01-11 21:00:00,21:00,23.1,78.0,134.7,2.0,0.0,921.9,21,1
2023-01-11 22:00:00,22:00,22.3,82.0,182.69230769230768,2.6,0.0,922.6,22,1
2023-01-11 23:00:00,23:00,21.0,86.0,230.68461538461537,2.8,0.0,923.0,23,1
2023-01-12 00:00:00,00:00,20.6,88.0,278.6769230769231,2.7,0.0,923.4,0,1
2023-01-12 01:00:00,01:00,20.5,89.0,326.6692307692308,2.5,0.0,923.7,1,1
2023-01-12 02:00:00,02:00,20.0,87.0,374.6615384615385,2.9,0.0,923.4,2,1
2023-01-12 03:00:00,03:00,19.8,86.0,422.6538461538462,2.5,0.0,923.1,3,1
2023-01-12 04:00:00,04:00,19.3,91.0,470.6461538461539,2.6,0.0,922.7,4,1
2023-01-12 05:00:00,05:00,18.8,91.0,518.6384615384616,2.2,0.0,922.2,5,1
2023-01-12 06:00:00,06:00,18.6,92.0,566.6307692307694,2.35,0.0,922.05,6,1
2023-01-12 07:00:00,07:00,18.4,93.0,614.623076923077,2.5,0.0,921.9,7,1
2023-01-12 08:00:00,08:00,19.4,89.33333333333333,662.6153846153848,2.433333333333333,0.0,922.3,8,1
2023-01-12 09:00:00,09:00,20.4,85.66666666666667,710.6076923076923,2.3666666666666667,0.0,922.7,9,1
2023-01-12 10:00:00,10:00,21.4,82.0,758.6,2.3,0.0,923.1,10,1
2023-01-12 11:00:00,11:00,23.5,66.0,1810.0,3.1,0.0,923.5,11,1
2023-01-12 12:00:00,12:00,23.1,70.0,1763.6,2.4,0.0,923.6,12,1
2023-01-12 13:00:00,13:00,25.1,64.0,2742.9,2.6,0.0,923.2,13,1
2023-01-12 14:00:00,14:00,26.5,59.0,2879.0,2.6,0.0,922.7,14,1
2023-01-12 15:00:00,15:00,25.8,62.0,2222.3,2.2,0.0,922.4,15,1
2023-01-12 16:00:00,16:00,28.3,55.0,2853.8,2.0,0.0,921.7,16,1
2023-01-12 17:00:00,17:00,28.9,50.0,3537.0,1.5,0.0,921.0,17,1
2023-01-12 18:00:00,18:00,27.6,52.0,1984.1,2.0,0.0,920.5,18,1
2023-01-12 19:00:00,19:00,28.2,54.0,1693.9,2.0,0.0,920.1,19,1
2023-01-12 20:00:00,20:00,25.8,64.0,861.7,2.0,0.0,920.4,20,1
2023-01-12 21:00:00,21:00,23.6,74.0,169.4,2.2,0.0,920.6,21,1
2023-01-12 22:00:00,22:00,22.6,78.0,162.44166666666666,2.8,0.0,921.2,22,1
2023-01-12 23:00:00,23:00,21.4,81.0,155.48333333333335,4.1,0.0,921.9,23,1
2023-01-13 00:00:00,00:00,20.5,87.0,148.525,3.1,0.0,922.5,0,1
2023-01-13 01:00:00,01:00,20.1,88.0,141.56666666666666,3.0,0.0,922.8,1,1
2023-01-13 02:00:00,02:00,19.6,89.0,134.60833333333335,3.5,0.0,922.2,2,1
2023-01-13 03:00:00,03:00,19.5,90.0,127.65,3.7,0.0,921.7,3,1
2023-01-13 04:00:00,04:00,19.5,92.0,120.69166666666666,3.2,0.0,921.6,4,1
