datetime,hora,temp_ar,umidade,vento_vel,precipitacao,pressao,hora_num,mes,ESTACAO_ID
2024-01-30 21:00:00,21:00,29.104555314533624,62.633405639913235,3.4143167028199564,0.0,971.2544468546638,21,1,petrolina
2024-01-30 22:00:00,22:00,29.11475054229935,62.57483731019523,3.417787418655098,0.0,971.2524945770066,22,1,petrolina
2024-01-30 23:00:00,23:00,29.124945770065075,62.51626898047722,3.4212581344902384,0.0,971.2505422993493,23,1,petrolina
2024-01-31 00:00:00,00:00,29.135140997830803,62.45770065075922,3.4247288503253794,0.0,971.248590021692,0,1,petrolina
2024-01-31 01:00:00,01:00,29.14533622559653,62.399132321041215,3.4281995661605205,0.0,971.2466377440347,1,1,petrolina
2024-01-31 02:00:00,02:00,29.155531453362258,62.34056399132321,3.4316702819956615,0.0,971.2446854663775,2,1,petrolina
2024-01-31 03:00:00,03:00,29.165726681127982,62.28199566160521,3.4351409978308025,0.0,971.2427331887202,3,1,petrolina
2024-01-31 04:00:00,04:00,29.17592190889371,62.2234273318872,3.4386117136659435,0.0,971.240780911063,4,1,petrolina
2024-01-31 05:00:00,05:00,29.186117136659437,62.164859002169194,3.4420824295010846,0.0,971.2388286334057,5,1,petrolina
2024-01-31 06:00:00,06:00,29.196312364425165,62.106290672451195,3.4455531453362256,0.0,971.2368763557484,6,1,petrolina
2024-01-31 07:00:00,07:00,29.20650759219089,62.04772234273319,3.4490238611713666,0.0,971.2349240780911,7,1,petrolina
2024-01-31 08:00:00,08:00,29.216702819956616,61.98915401301518,3.4524945770065076,0.0,971.2329718004339,8,1,petrolina
2024-01-31 09:00:00,09:00,29.226898047722344,61.93058568329718,3.4559652928416487,0.0,971.2310195227766,9,1,petrolina
2024-01-31 10:00:00,10:00,29.23709327548807,61.872017353579174,3.4594360086767897,0.0,971.2290672451194,10,1,petrolina
2024-01-31 11:00:00,11:00,29.247288503253795,61.81344902386117,3.4629067245119307,0.0,971.2271149674621,11,1,petrolina
2024-01-31 12:00:00,12:00,29.257483731019523,61.75488069414317,3.4663774403470713,0.0,971.2251626898048,12,1,petrolina
2024-01-31 13:00:00,13:00,29.26767895878525,61.69631236442516,3.4698481561822128,0.0,971.2232104121475,13,1,petrolina
2024-01-31 14:00:00,14:00,29.277874186550978,61.637744034707154,3.4733188720173533,0.0,971.2212581344903,14,1,petrolina
2024-01-31 15:00:00,15:00,29.288069414316702,61.579175704989154,3.476789587852495,0.0,971.219305856833,15,1,petrolina
2024-01-31 16:00:00,16:00,29.29826464208243,61.52060737527115,3.4802603036876354,0.0,971.2173535791758,16,1,petrolina
2024-01-31 17:00:00,17:00,29.308459869848157,61.46203904555315,3.4837310195227764,0.0,971.2154013015185,17,1,petrolina
2024-01-31 18:00:00,18:00,29.318655097613885,61.40347071583514,3.4872017353579174,0.0,971.2134490238612,18,1,petrolina
2024-01-31 19:00:00,19:00,29.32885032537961,61.344902386117134,3.4906724511930585,0.0,971.2114967462039,19,1,petrolina
2024-01-31 20:00:00,20:00,29.339045553145336,61.286334056399134,3.4941431670281995,0.0,971.2095444685467,20,1,petrolina
2024-01-31 21:00:00,21:00,29.349240780911064,61.22776572668113,3.4976138828633405,0.0,971.2075921908894,21,1,petrolina
2024-01-31 22:00:00,22:00,29.35943600867679,61.16919739696313,3.5010845986984815,0.0,971.2056399132322,22,1,petrolina
2024-01-31 23:00:00,23:00,29.369631236442515,61.11062906724512,3.5045553145336226,0.0,971.2036876355749,23,1,petrolina
2024-02-01 00:00:00,00:00,29.379826464208243,61.052060737527114,3.5080260303687636,0.0,971.2017353579176,0,2,petrolina
2024-02-01 01:00:00,01:00,29.39002169197397,60.993492407809114,3.5114967462039046,0.0,971.1997830802603,1,2,petrolina
2024-02-01 02:00:00,02:00,29.400216919739698,60.93492407809111,3.5149674620390456,0.0,971.1978308026031,2,2,petrolina
2024-02-01 03:00:00,03:00,29.410412147505422,60.8763557483731,3.5184381778741867,0.0,971.1958785249458,3,2,petrolina
2024-02-01 04:00:00,04:00,29.42060737527115,60.8177874186551,3.5219088937093277,0.0,971.1939262472886,4,2,petrolina
2024-02-01 05:00:00,05:00,29.430802603036877,60.759219088937094,3.5253796095444683,0.0,971.1919739696312,5,2,petrolina
2024-02-01 06:00:00,06:00,29.440997830802605,60.70065075921909,3.5288503253796097,0.0,971.190021691974,6,2,petrolina
2024-02-01 07:00:00,07:00,29.45119305856833,60.64208242950109,3.5323210412147503,0.0,971.1880694143167,7,2,petrolina
2024-02-01 08:00:00,08:00,29.461388286334056,60.58351409978308,3.535791757049892,0.0,971.1861171366595,8,2,petrolina
2024-02-01 09:00:00,09:00,29.471583514099784,60.524945770065074,3.5392624728850324,0.0,971.1841648590022,9,2,petrolina
2024-02-01 10:00:00,10:00,29.48177874186551,60.466377440347074,3.5427331887201734,0.0,971.182212581345,10,2,petrolina
2024-02-01 11:00:00,11:00,29.491973969631236,60.40780911062907,3.5462039045553144,0.0,971.1802603036876,11,2,petrolina
2024-02-01 12:00:00,12:00,29.502169197396963,60.34924078091106,3.5496746203904554,0.0,971.1783080260304,12,2,petrolina
2024-02-01 13:00:00,13:00,29.51236442516269,60.29067245119306,3.5531453362255965,0.0,971.1763557483731,13,2,petrolina
2024-02-01 14:00:00,14:00,29.522559652928418,60.232104121475054,3.5566160520607375,0.0,971.1744034707159,14,2,petrolina
2024-02-01 15:00:00,15:00,29.532754880694142,60.17353579175705,3.5600867678958785,0.0,971.1724511930586,15,2,petrolina
2024-02-01 16:00:00,16:00,29.54295010845987,60.11496746203905,3.5635574837310195,0.0,971.1704989154014,16,2,petrolina
2024-02-01 17:00:00,17:00,29.553145336225597,60.05639913232104,3.5670281995661606,0.0,971.168546637744,17,2,petrolina
2024-02-01 18:00:00,18:00,29.563340563991325,59.99783080260303,3.5704989154013016,0.0,971.1665943600868,18,2,petrolina
2024-02-01 19:00:00,19:00,29.57353579175705,59.939262472885034,3.5739696312364426,0.0,971.1646420824295,19,2,petrolina
2024-02-01 20:00:00,20:00,29.583731019522777,59.88069414316703,3.5774403470715836,0.0,971.1626898047723,20,2,petrolina
2024-02-01 21:00:00,21:00,29.593926247288504,59.82212581344902,3.5809110629067247,0.0,971.160737527115,21,2,petrolina
2024-02-01 22:00:00,22:00,29.60412147505423,59.76355748373102,3.5843817787418653,0.0,971.1587852494578,22,2,petrolina
2024-02-01 23:00:00,23:00,29.614316702819956,59.70498915401301,3.5878524945770067,0.0,971.1568329718004,23,2,petrolina
2024-02-02 00:00:00,00:00,29.624511930585683,59.64642082429501,3.5913232104121473,0.0,971.1548806941432,0,2,petrolina
2024-02-02 01:00:00,01:00,29.63470715835141,59.58785249457701,3.5947939262472888,0.0,971.1529284164859,1,2,petrolina
2024-02-02 02:00:00,02:00,29.64490238611714,59.529284164859,3.5982646420824294,0.0,971.1509761388287,2,2,petrolina
2024-02-02 03:00:00,03:00,29.655097613882862,59.470715835141,3.6017353579175704,0.0,971.1490238611714,3,2,petrolina
2024-02-02 04:00:00,04:00,29.66529284164859,59.41214750542299,3.6052060737527114,0.0,971.1470715835142,4,2,petrolina
2024-02-02 05:00:00,05:00,29.675488069414317,59.353579175704986,3.6086767895878524,0.0,971.1451193058568,5,2,petrolina
2024-02-02 06:00:00,06:00,29.685683297180045,59.29501084598699,3.6121475054229935,0.0,971.1431670281996,6,2,petrolina
2024-02-02 07:00:00,07:00,29.69587852494577,59.23644251626898,3.6156182212581345,0.0,971.1412147505423,7,2,petrolina
2024-02-02 08:00:00,08:00,29.706073752711497,59.17787418655098,3.6190889370932755,0.0,971.1392624728851,8,2,petrolina
2024-02-02 09:00:00,09:00,29.716268980477224,59.11930585683297,3.6225596529284165,0.0,971.1373101952278,9,2,petrolina
2024-02-02 10:00:00,10:00,29.72646420824295,59.060737527114966,3.6260303687635576,0.0,971.1353579175706,10,2,petrolina
2024-02-02 11:00:00,11:00,29.736659436008676,59.00216919739697,3.6295010845986986,0.0,971.1334056399132,11,2,petrolina
2024-02-02 12:00:00,12:00,29.746854663774403,58.94360086767896,3.6329718004338396,0.0,971.131453362256,12,2,petrolina
2024-02-02 13:00:00,13:00,29.75704989154013,58.88503253796095,3.6364425162689806,0.0,971.1295010845987,13,2,petrolina
2024-02-02 14:00:00,14:00,29.76724511930586,58.82646420824295,3.6399132321041217,0.0,971.1275488069415,14,2,petrolina
2024-02-02 15:00:00,15:00,29.777440347071582,58.767895878524946,3.6433839479392622,0.0,971.1255965292842,15,2,petrolina
2024-02-02 16:00:00,16:00,29.78763557483731,58.70932754880694,3.6468546637744037,0.0,971.123644251627,16,2,petrolina
2024-02-02 17:00:00,17:00,29.797830802603038,58.65075921908894,3.6503253796095443,0.0,971.1216919739696,17,2,petrolina
2024-02-02 18:00:00,18:00,29.808026030368765,58.59219088937093,3.6537960954446858,0.0,971.1197396963124,18,2,petrolina
2024-02-02 19:00:00,19:00,29.81822125813449,58.533622559652926,3.6572668112798263,0.0,971.1177874186551,19,2,petrolina
2024-02-02 20:00:00,20:00,29.828416485900217,58.475054229934926,3.6607375271149674,0.0,971.1158351409979,20,2,petrolina
2024-02-02 21:00:00,21:00,29.838611713665944,58.41648590021692,3.6642082429501084,0.0,971.1138828633406,21,2,petrolina
2024-02-02 22:00:00,22:00,29.848806941431672,58.35791757049891,3.6676789587852494,0.0,971.1119305856834,22,2,petrolina
2024-02-02 23:00:00,23:00,29.859002169197396,58.29934924078091,3.6711496746203904,0.0,971.109978308026,23,2,petrolina
2024-02-03 00:00:00,00:00,29.869197396963123,58.240780911062906,3.6746203904555315,0.0,971.1080260303688,0,2,petrolina
2024-02-03 01:00:00,01:00,29.87939262472885,58.1822125813449,3.6780911062906725,0.0,971.1060737527115,1,2,petrolina
2024-02-03 02:00:00,02:00,29.88958785249458,58.1236442516269,3.6815618221258135,0.0,971.1041214750543,2,2,petrolina
2024-02-03 03:00:00,03:00,29.899783080260303,58.06507592190889,3.6850325379609545,0.0,971.102169197397,3,2,petrolina
2024-02-03 04:00:00,04:00,29.90997830802603,58.006507592190886,3.6885032537960956,0.0,971.1002169197398,4,2,petrolina
2024-02-03 05:00:00,05:00,29.920173535791758,57.947939262472886,3.6919739696312366,0.0,971.0982646420824,5,2,petrolina
2024-02-03 06:00:00,06:00,29.930368763557485,57.88937093275488,3.6954446854663776,0.0,971.0963123644252,6,2,petrolina
2024-02-03 07:00:00,07:00,29.94056399132321,57.83080260303687,3.6989154013015186,0.0,971.0943600867679,7,2,petrolina
2024-02-03 08:00:00,08:00,29.950759219088937,57.77223427331887,3.702386117136659,0.0,971.0924078091107,8,2,petrolina
2024-02-03 09:00:00,09:00,29.960954446854664,57.713665943600866,3.7058568329718007,0.0,971.0904555314534,9,2,petrolina
2024-02-03 10:00:00,10:00,29.971149674620392,57.65509761388286,3.7093275488069413,0.0,971.0885032537961,10,2,petrolina
2024-02-03 11:00:00,11:00,29.981344902386116,57.59652928416486,3.7127982646420827,0.0,971.0865509761388,11,2,petrolina
2024-02-03 12:00:00,12:00,29.991540130151844,57.53796095444685,3.7162689804772233,0.0,971.0845986984816,12,2,petrolina
2024-02-03 13:00:00,13:00,30.00173535791757,57.47939262472885,3.7197396963123643,0.0,971.0826464208243,13,2,petrolina
2024-02-03 14:00:00,14:00,30.0119305856833,57.420824295010846,3.7232104121475054,0.0,971.0806941431671,14,2,petrolina
2024-02-03 15:00:00,15:00,30.022125813449023,57.36225596529284,3.7266811279826464,0.0,971.0787418655098,15,2,petrolina
2024-02-03 16:00:00,16:00,30.03232104121475,57.30368763557484,3.7301518438177874,0.0,971.0767895878525,16,2,petrolina
2024-02-03 17:00:00,17:00,30.042516268980478,57.24511930585683,3.7336225596529284,0.0,971.0748373101952,17,2,petrolina
2024-02-03 18:00:00,18:00,30.052711496746205,57.18655097613883,3.7370932754880695,0.0,971.072885032538,18,2,petrolina
2024-02-03 19:00:00,19:00,30.06290672451193,57.127982646420826,3.7405639913232105,0.0,971.0709327548807,19,2,petrolina
2024-02-03 20:00:00,20:00,30.073101952277657,57.06941431670282,3.7440347071583515,0.0,971.0689804772235,20,2,petrolina
2024-02-03 21:00:00,21:00,30.083297180043385,57.01084598698482,3.7475054229934925,0.0,971.0670281995662,21,2,petrolina
2024-02-03 22:00:00,22:00,30.093492407809112,56.95227765726681,3.7509761388286336,0.0,971.0650759219089,22,2,petrolina
2024-02-03 23:00:00,23:00,30.103687635574836,56.893709327548805,3.7544468546637746,0.0,971.0631236442516,23,2,petrolina
2024-02-04 00:00:00,00:00,30.113882863340564,56.835140997830806,3.7579175704989156,0.0,971.0611713665944,0,2,petrolina
2024-02-04 01:00:00,01:00,30.12407809110629,56.7765726681128,3.761388286334056,0.0,971.0592190889371,1,2,petrolina
2024-02-04 02:00:00,02:00,30.13427331887202,56.71800433839479,3.7648590021691977,0.0,971.0572668112799,2,2,petrolina
2024-02-04 03:00:00,03:00,30.144468546637743,56.65943600867679,3.7683297180043382,0.0,971.0553145336225,3,2,petrolina
2024-02-04 04:00:00,04:00,30.15466377440347,56.600867678958785,3.7718004338394797,0.0,971.0533622559653,4,2,petrolina
2024-02-04 05:00:00,05:00,30.164859002169198,56.54229934924078,3.7752711496746203,0.0,971.051409978308,5,2,petrolina
2024-02-04 06:00:00,06:00,30.175054229934926,56.48373101952278,3.7787418655097613,0.0,971.0494577006508,6,2,petrolina
2024-02-04 07:00:00,07:00,30.18524945770065,56.42516268980477,3.7822125813449023,0.0,971.0475054229935,7,2,petrolina
2024-02-04 08:00:00,08:00,30.195444685466377,56.366594360086765,3.7856832971800434,0.0,971.0455531453363,8,2,petrolina
2024-02-04 09:00:00,09:00,30.205639913232105,56.308026030368765,3.7891540130151844,0.0,971.043600867679,9,2,petrolina
2024-02-04 10:00:00,10:00,30.215835140997832,56.24945770065076,3.7926247288503254,0.0,971.0416485900217,10,2,petrolina
2024-02-04 11:00:00,11:00,30.226030368763556,56.19088937093275,3.7960954446854664,0.0,971.0396963123644,11,2,petrolina
2024-02-04 12:00:00,12:00,30.236225596529284,56.13232104121475,3.7995661605206075,0.0,971.0377440347072,12,2,petrolina
2024-02-04 13:00:00,13:00,30.24642082429501,56.073752711496745,3.8030368763557485,0.0,971.0357917570499,13,2,petrolina
2024-02-04 14:00:00,14:00,30.25661605206074,56.01518438177874,3.8065075921908895,0.0,971.0338394793927,14,2,petrolina
2024-02-04 15:00:00,15:00,30.266811279826463,55.95661605206074,3.8099783080260305,0.0,971.0318872017353,15,2,petrolina
2024-02-04 16:00:00,16:00,30.27700650759219,55.89804772234273,3.813449023861171,0.0,971.0299349240781,16,2,petrolina
2024-02-04 17:00:00,17:00,30.287201735357918,55.839479392624725,3.8169197396963126,0.0,971.0279826464208,17,2,petrolina
2024-02-04 18:00:00,18:00,30.297396963123646,55.780911062906725,3.820390455531453,0.0,971.0260303687636,18,2,petrolina
2024-02-04 19:00:00,19:00,30.30759219088937,55.722342733188725,3.8238611713665946,0.0,971.0240780911063,19,2,petrolina
2024-02-04 20:00:00,20:00,30.317787418655097,55.66377440347071,3.8273318872017352,0.0,971.0221258134491,20,2,petrolina
2024-02-04 21:00:00,21:00,30.327982646420825,55.60520607375271,3.8308026030368767,0.0,971.0201735357917,21,2,petrolina
2024-02-04 22:00:00,22:00,30.338177874186552,55.54663774403471,3.8342733188720173,0.0,971.0182212581345,22,2,petrolina
2024-02-04 23:00:00,23:00,30.348373101952276,55.4880694143167,3.8377440347071587,0.0,971.0162689804772,23,2,petrolina
2024-02-05 00:00:00,00:00,30.358568329718004,55.4295010845987,3.8412147505422993,0.0,971.01431670282,0,2,petrolina
2024-02-05 01:00:00,01:00,30.36876355748373,55.3709327548807,3.8446854663774404,0.0,971.0123644251627,1,2,petrolina
2024-02-05 02:00:00,02:00,30.37895878524946,55.312364425162684,3.8481561822125814,0.0,971.0104121475055,2,2,petrolina
2024-02-05 03:00:00,03:00,30.389154013015183,55.253796095444685,3.8516268980477224,0.0,971.0084598698481,3,2,petrolina
2024-02-05 04:00:00,04:00,30.39934924078091,55.195227765726685,3.8550976138828634,0.0,971.0065075921909,4,2,petrolina
2024-02-05 05:00:00,05:00,30.40954446854664,55.13665943600868,3.8585683297180045,0.0,971.0045553145336,5,2,petrolina
2024-02-05 06:00:00,06:00,30.419739696312366,55.07809110629067,3.8620390455531455,0.0,971.0026030368764,6,2,petrolina
2024-02-05 07:00:00,07:00,30.42993492407809,55.01952277657267,3.8655097613882865,0.0,971.0006507592191,7,2,petrolina
2024-02-05 08:00:00,08:00,30.440130151843817,54.960954446854664,3.8689804772234275,0.0,970.9986984815619,8,2,petrolina
2024-02-05 09:00:00,09:00,30.450325379609545,54.90238611713666,3.872451193058568,0.0,970.9967462039046,9,2,petrolina
2024-02-05 10:00:00,10:00,30.460520607375273,54.84381778741866,3.8759219088937096,0.0,970.9947939262473,10,2,petrolina
2024-02-05 11:00:00,11:00,30.470715835140997,54.78524945770065,3.87939262472885,0.0,970.9928416485901,11,2,petrolina
2024-02-05 12:00:00,12:00,30.480911062906724,54.726681127982644,3.8828633405639916,0.0,970.9908893709328,12,2,petrolina
2024-02-05 13:00:00,13:00,30.49110629067245,54.668112798264644,3.886334056399132,0.0,970.9889370932756,13,2,petrolina
2024-02-05 14:00:00,14:00,30.50130151843818,54.60954446854664,3.8898047722342737,0.0,970.9869848156183,14,2,petrolina
2024-02-05 15:00:00,15:00,30.511496746203903,54.55097613882863,3.8932754880694143,0.0,970.985032537961,15,2,petrolina
2024-02-05 16:00:00,16:00,30.52169197396963,54.49240780911063,3.8967462039045553,0.0,970.9830802603037,16,2,petrolina
2024-02-05 17:00:00,17:00,30.53188720173536,54.433839479392624,3.9002169197396963,0.0,970.9811279826465,17,2,petrolina
2024-02-05 18:00:00,18:00,30.542082429501086,54.37527114967462,3.9036876355748373,0.0,970.9791757049892,18,2,petrolina
2024-02-05 19:00:00,19:00,30.55227765726681,54.31670281995662,3.9071583514099784,0.0,970.977223427332,19,2,petrolina
2024-02-05 20:00:00,20:00,30.562472885032538,54.25813449023861,3.9106290672451194,0.0,970.9752711496747,20,2,petrolina
2024-02-05 21:00:00,21:00,30.572668112798265,54.199566160520604,3.9140997830802604,0.0,970.9733188720174,21,2,petrolina
2024-02-05 22:00:00,22:00,30.582863340563993,54.140997830802604,3.9175704989154014,0.0,970.9713665943601,22,2,petrolina
2024-02-05 23:00:00,23:00,30.593058568329717,54.0824295010846,3.9210412147505425,0.0,970.9694143167029,23,2,petrolina
2024-02-06 00:00:00,00:00,30.603253796095444,54.02386117136659,3.9245119305856835,0.0,970.9674620390456,0,2,petrolina
2024-02-06 01:00:00,01:00,30.613449023861172,53.96529284164859,3.9279826464208245,0.0,970.9655097613884,1,2,petrolina
2024-02-06 02:00:00,02:00,30.6236442516269,53.906724511930584,3.931453362255965,0.0,970.963557483731,2,2,petrolina
2024-02-06 03:00:00,03:00,30.633839479392623,53.84815618221258,3.9349240780911066,0.0,970.9616052060738,3,2,petrolina
2024-02-06 04:00:00,04:00,30.64403470715835,53.78958785249458,3.938394793926247,0.0,970.9596529284165,4,2,petrolina
2024-02-06 05:00:00,05:00,30.65422993492408,53.73101952277658,3.9418655097613886,0.0,970.9577006507593,5,2,petrolina
2024-02-06 06:00:00,06:00,30.664425162689806,53.67245119305856,3.945336225596529,0.0,970.955748373102,6,2,petrolina
2024-02-06 07:00:00,07:00,30.67462039045553,53.613882863340564,3.9488069414316707,0.0,970.9537960954448,7,2,petrolina
2024-02-06 08:00:00,08:00,30.684815618221258,53.555314533622564,3.9522776572668112,0.0,970.9518438177874,8,2,petrolina
2024-02-06 09:00:00,09:00,30.695010845986985,53.49674620390455,3.9557483731019523,0.0,970.9498915401302,9,2,petrolina
2024-02-06 10:00:00,10:00,30.705206073752713,53.43817787418655,3.9592190889370933,0.0,970.9479392624729,10,2,petrolina
2024-02-06 11:00:00,11:00,30.715401301518437,53.37960954446855,3.9626898047722343,0.0,970.9459869848157,11,2,petrolina
2024-02-06 12:00:00,12:00,30.725596529284164,53.321041214750544,3.9661605206073753,0.0,970.9440347071584,12,2,petrolina
2024-02-06 13:00:00,13:00,30.735791757049892,53.26247288503254,3.9696312364425164,0.0,970.9420824295012,13,2,petrolina
2024-02-06 14:00:00,14:00,30.74598698481562,53.20390455531454,3.9731019522776574,0.0,970.9401301518438,14,2,petrolina
2024-02-06 15:00:00,15:00,30.756182212581344,53.14533622559653,3.9765726681127984,0.0,970.9381778741866,15,2,petrolina
2024-02-06 16:00:00,16:00,30.76637744034707,53.08676789587852,3.9800433839479394,0.0,970.9362255965293,16,2,petrolina
2024-02-06 17:00:00,17:00,30.7765726681128,53.028199566160524,3.9835140997830805,0.0,970.9342733188721,17,2,petrolina
2024-02-06 18:00:00,18:00,30.786767895878526,52.96963123644252,3.9869848156182215,0.0,970.9323210412148,18,2,petrolina
2024-02-06 19:00:00,19:00,30.79696312364425,52.91106290672451,3.990455531453362,0.0,970.9303687635576,19,2,petrolina
2024-02-06 20:00:00,20:00,30.807158351409978,52.85249457700651,3.9939262472885035,0.0,970.9284164859002,20,2,petrolina
2024-02-06 21:00:00,21:00,30.817353579175705,52.7939262472885,3.997396963123644,0.0,970.926464208243,21,2,petrolina
2024-02-06 22:00:00,22:00,30.827548806941433,52.7353579175705,4.000867678958786,0.0,970.9245119305857,22,2,petrolina
2024-02-06 23:00:00,23:00,30.837744034707157,52.6767895878525,4.004338394793926,0.0,970.9225596529285,23,2,petrolina
2024-02-07 00:00:00,00:00,30.847939262472885,52.61822125813449,4.007809110629068,0.0,970.9206073752712,0,2,petrolina
2024-02-07 01:00:00,01:00,30.858134490238612,52.55965292841648,4.011279826464208,0.0,970.918655097614,1,2,petrolina
2024-02-07 02:00:00,02:00,30.86832971800434,52.50108459869848,4.01475054229935,0.0,970.9167028199566,2,2,petrolina
2024-02-07 03:00:00,03:00,30.878524945770064,52.44251626898048,4.01822125813449,0.0,970.9147505422994,3,2,petrolina
2024-02-07 04:00:00,04:00,30.88872017353579,52.38394793926247,4.021691973969631,0.0,970.9127982646421,4,2,petrolina
2024-02-07 05:00:00,05:00,30.89891540130152,52.32537960954447,4.025162689804772,0.0,970.9108459869849,5,2,petrolina
2024-02-07 06:00:00,06:00,30.909110629067246,52.26681127982646,4.028633405639914,0.0,970.9088937093276,6,2,petrolina
2024-02-07 07:00:00,07:00,30.91930585683297,52.208242950108456,4.032104121475054,0.0,970.9069414316704,7,2,petrolina
2024-02-07 08:00:00,08:00,30.929501084598698,52.149674620390456,4.035574837310195,0.0,970.904989154013,8,2,petrolina
2024-02-07 09:00:00,09:00,30.939696312364426,52.09110629067245,4.039045553145336,0.0,970.9030368763558,9,2,petrolina
2024-02-07 10:00:00,10:00,30.949891540130153,52.03253796095444,4.042516268980477,0.0,970.9010845986985,10,2,petrolina
2024-02-07 11:00:00,11:00,30.960086767895877,51.97396963123644,4.0459869848156185,0.0,970.8991323210413,11,2,petrolina
2024-02-07 12:00:00,12:00,30.970281995661605,51.915401301518436,4.049457700650759,0.0,970.897180043384,12,2,petrolina
2024-02-07 13:00:00,13:00,30.980477223427332,51.85683297180043,4.0529284164859005,0.0,970.8952277657268,13,2,petrolina
2024-02-07 14:00:00,14:00,30.99067245119306,51.79826464208243,4.056399132321041,0.0,970.8932754880694,14,2,petrolina
2024-02-07 15:00:00,15:00,31.000867678958784,51.73969631236443,4.059869848156183,0.0,970.8913232104122,15,2,petrolina
2024-02-07 16:00:00,16:00,31.01106290672451,51.681127982646416,4.063340563991323,0.0,970.8893709327549,16,2,petrolina
2024-02-07 17:00:00,17:00,31.02125813449024,51.622559652928416,4.066811279826465,0.0,970.8874186550977,17,2,petrolina
2024-02-07 18:00:00,18:00,31.031453362255967,51.563991323210416,4.070281995661605,0.0,970.8854663774404,18,2,petrolina
2024-02-07 19:00:00,19:00,31.04164859002169,51.5054229934924,4.073752711496747,0.0,970.8835140997832,19,2,petrolina
2024-02-07 20:00:00,20:00,31.051843817787418,51.4468546637744,4.077223427331887,0.0,970.8815618221258,20,2,petrolina
2024-02-07 21:00:00,21:00,31.062039045553146,51.3882863340564,4.080694143167028,0.0,970.8796095444686,21,2,petrolina
2024-02-07 22:00:00,22:00,31.072234273318873,51.329718004338396,4.084164859002169,0.0,970.8776572668113,22,2,petrolina
2024-02-07 23:00:00,23:00,31.082429501084597,51.27114967462039,4.087635574837311,0.0,970.8757049891541,23,2,petrolina
2024-02-08 00:00:00,00:00,31.092624728850325,51.21258134490239,4.091106290672451,0.0,970.8737527114968,0,2,petrolina
2024-02-08 01:00:00,01:00,31.102819956616052,51.15401301518438,4.094577006507592,0.0,970.8718004338396,1,2,petrolina
2024-02-08 02:00:00,02:00,31.11301518438178,51.095444685466376,4.098047722342733,0.0,970.8698481561822,2,2,petrolina
2024-02-08 03:00:00,03:00,31.123210412147504,51.036876355748376,4.101518438177874,0.0,970.867895878525,3,2,petrolina
2024-02-08 04:00:00,04:00,31.13340563991323,50.97830802603037,4.1049891540130155,0.0,970.8659436008677,4,2,petrolina
2024-02-08 05:00:00,05:00,31.14360086767896,50.91973969631236,4.108459869848156,0.0,970.8639913232105,5,2,petrolina
2024-02-08 06:00:00,06:00,31.153796095444687,50.86117136659436,4.1119305856832975,0.0,970.8620390455532,6,2,petrolina
2024-02-08 07:00:00,07:00,31.16399132321041,50.802603036876356,4.115401301518438,0.0,970.860086767896,7,2,petrolina
2024-02-08 08:00:00,08:00,31.174186550976138,50.74403470715835,4.1188720173535796,0.0,970.8581344902386,8,2,petrolina
2024-02-08 09:00:00,09:00,31.184381778741866,50.68546637744035,4.12234273318872,0.0,970.8561822125814,9,2,petrolina
2024-02-08 10:00:00,10:00,31.194577006507593,50.62689804772234,4.125813449023862,0.0,970.8542299349241,10,2,petrolina
2024-02-08 11:00:00,11:00,31.204772234273317,50.568329718004335,4.129284164859002,0.0,970.8522776572669,11,2,petrolina
2024-02-08 12:00:00,12:00,31.214967462039045,50.509761388286336,4.132754880694144,0.0,970.8503253796096,12,2,petrolina
2024-02-08 13:00:00,13:00,31.225162689804772,50.45119305856833,4.136225596529284,0.0,970.8483731019523,13,2,petrolina
2024-02-08 14:00:00,14:00,31.2353579175705,50.39262472885032,4.139696312364425,0.0,970.846420824295,14,2,petrolina
2024-02-08 15:00:00,15:00,31.245553145336224,50.33405639913232,4.143167028199566,0.0,970.8444685466378,15,2,petrolina
2024-02-08 16:00:00,16:00,31.25574837310195,50.275488069414315,4.146637744034708,0.0,970.8425162689805,16,2,petrolina
2024-02-08 17:00:00,17:00,31.26594360086768,50.21691973969631,4.150108459869848,0.0,970.8405639913233,17,2,petrolina
2024-02-08 18:00:00,18:00,31.276138828633407,50.15835140997831,4.153579175704989,0.0,970.838611713666,18,2,petrolina
2024-02-08 19:00:00,19:00,31.28633405639913,50.0997830802603,4.15704989154013,0.0,970.8366594360087,19,2,petrolina
2024-02-08 20:00:00,20:00,31.29652928416486,50.041214750542295,4.160520607375271,0.0,970.8347071583514,20,2,petrolina
2024-02-08 21:00:00,21:00,31.306724511930586,49.982646420824295,4.163991323210412,0.0,970.8327548806942,21,2,petrolina
2024-02-08 22:00:00,22:00,31.316919739696313,49.924078091106296,4.167462039045553,0.0,970.8308026030369,22,2,petrolina
2024-02-08 23:00:00,23:00,31.327114967462037,49.86550976138828,4.1709327548806945,0.0,970.8288503253797,23,2,petrolina
2024-02-09 00:00:00,00:00,31.337310195227765,49.80694143167028,4.174403470715835,0.0,970.8268980477224,0,2,petrolina
2024-02-09 01:00:00,01:00,31.347505422993493,49.74837310195228,4.1778741865509765,0.0,970.8249457700651,1,2,petrolina
2024-02-09 02:00:00,02:00,31.35770065075922,49.68980477223427,4.181344902386117,0.0,970.8229934924078,2,2,petrolina
